h1,h2,left,right,above,below,front,behind,over,under,in,touch,at,between,near,on top of,beside,facing,total
33,21,0.8947368421052632,0.932,0.8692307692307691,0.7565217391304347,0.6727272727272726,0.72,1.0,0.890909090909091,0.8,0.7911111111111111,0.9384615384615385,0.888888888888889,0.90625,0.8103896103896104,0.8,0.8,0.8363238512035011
33,23,0.9263157894736842,0.884,0.9,0.7565217391304347,0.7363636363636362,0.632,0.7333333333333333,0.890909090909091,0.8400000000000001,0.7466666666666666,0.917948717948718,0.8666666666666668,0.875,0.8,0.7333333333333333,0.7,0.8231947483588622
33,25,0.8631578947368421,0.892,0.8692307692307694,0.782608695652174,0.6681818181818182,0.6960000000000001,0.4666666666666666,0.8363636363636363,0.8400000000000001,0.7644444444444445,0.9179487179487179,0.9037037037037038,0.8875,0.8233766233766234,0.8,0.55,0.8201312910284464
33,27,0.9,0.8559999999999999,0.8307692307692308,0.808695652173913,0.6727272727272727,0.7040000000000001,0.6666666666666666,0.9454545454545455,0.86,0.7244444444444444,0.9487179487179487,0.9259259259259259,0.93125,0.8155844155844155,0.7999999999999999,0.55,0.8253829321663021
33,29,0.9210526315789475,0.9039999999999999,0.8846153846153847,0.7478260869565216,0.7,0.68,0.7333333333333332,0.9636363636363636,0.86,0.7155555555555556,0.9435897435897436,0.9185185185185185,0.9,0.818181818181818,0.6666666666666667,0.75,0.8319474835886215
33,31,0.9105263157894736,0.924,0.8923076923076925,0.7913043478260869,0.7272727272727273,0.6960000000000001,0.6666666666666667,0.890909090909091,0.8800000000000001,0.7822222222222222,0.9487179487179487,0.9111111111111111,0.90625,0.8233766233766234,0.8666666666666666,0.65,0.8459518599562363
33,33,0.9,0.8640000000000001,0.8846153846153847,0.7739130434782607,0.7,0.608,0.7333333333333333,0.9090909090909092,0.76,0.7422222222222222,0.9025641025641027,0.9407407407407409,0.8875,0.7844155844155845,0.6666666666666666,0.75,0.8135667396061269
33,35,0.8578947368421053,0.9,0.8076923076923077,0.7913043478260869,0.6363636363636364,0.72,0.8666666666666666,0.9636363636363636,0.8400000000000001,0.7555555555555556,0.8974358974358975,0.9037037037037037,0.90625,0.8181818181818183,0.9333333333333332,0.75,0.8218818380743983
35,15,0.8842105263157896,0.908,0.876923076923077,0.808695652173913,0.7,0.712,0.8666666666666666,0.8727272727272727,0.9199999999999999,0.7555555555555556,0.9487179487179489,0.874074074074074,0.90625,0.8,1.0,0.6,0.8336980306345734
35,17,0.8526315789473685,0.9119999999999999,0.8461538461538461,0.826086956521739,0.65,0.736,0.8,0.9272727272727274,0.8400000000000001,0.7422222222222222,0.953846153846154,0.8814814814814815,0.91875,0.8181818181818181,0.8666666666666666,0.6,0.8288840262582058
35,19,0.8789473684210526,0.9279999999999999,0.8076923076923077,0.7304347826086957,0.6681818181818182,0.632,0.7333333333333333,0.8727272727272728,0.8600000000000001,0.7511111111111111,0.9692307692307693,0.888888888888889,0.94375,0.8441558441558442,0.9333333333333332,0.65,0.8301969365426697
35,21,0.905263157894737,0.9279999999999999,0.9000000000000001,0.808695652173913,0.7227272727272727,0.632,0.7333333333333334,0.890909090909091,0.86,0.7822222222222222,0.953846153846154,0.9333333333333332,0.93125,0.8103896103896104,0.6666666666666666,0.7,0.8437636761487965
35,23,0.8842105263157896,0.8800000000000001,0.8307692307692308,0.7304347826086957,0.6818181818181819,0.752,1.0,0.9090909090909092,0.9,0.8222222222222223,0.9282051282051282,0.8592592592592592,0.90625,0.8727272727272727,0.9333333333333332,0.65,0.8420131291028448
35,25,0.8736842105263157,0.8879999999999999,0.8692307692307694,0.8173913043478261,0.6318181818181817,0.696,0.7999999999999999,0.9090909090909092,0.9199999999999999,0.8133333333333332,0.9384615384615387,0.8592592592592592,0.9,0.8103896103896104,0.5333333333333333,0.7,0.8266958424507658
35,27,0.8894736842105262,0.9079999999999998,0.8923076923076924,0.7391304347826088,0.7,0.688,0.8,0.8727272727272728,0.76,0.7866666666666667,0.9384615384615385,0.8666666666666668,0.9125,0.7922077922077924,0.7333333333333333,0.75,0.8266958424507658
35,29,0.8421052631578949,0.884,0.8384615384615385,0.8173913043478261,0.7090909090909092,0.696,0.8666666666666666,0.8727272727272727,0.9,0.72,0.9435897435897436,0.9555555555555554,0.90625,0.8545454545454547,0.6666666666666667,0.6,0.8332603938730854
35,31,0.9157894736842106,0.884,0.8461538461538461,0.7913043478260869,0.7181818181818183,0.696,0.8666666666666666,0.9272727272727274,0.8600000000000001,0.7733333333333332,0.9589743589743591,0.8148148148148147,0.8875,0.8207792207792208,0.6666666666666666,0.85,0.8332603938730854
35,33,0.8947368421052632,0.924,0.876923076923077,0.7478260869565216,0.6227272727272727,0.672,0.7333333333333333,0.890909090909091,0.8400000000000001,0.7911111111111111,0.9487179487179489,0.8962962962962964,0.8875,0.8207792207792208,0.7999999999999999,0.7,0.8280087527352297
35,35,0.9052631578947368,0.916,0.9,0.7478260869565218,0.6863636363636363,0.64,0.7999999999999999,0.9454545454545455,0.8400000000000001,0.7555555555555555,0.9282051282051282,0.9407407407407409,0.90625,0.8467532467532468,0.8,0.7,0.8385120350109411
